generation_id,scope,acceptance_status,git_commit,git_dirty,code_state_fingerprint,expanded_roster_available,expanded_roster_status,configured_zoo_count,enabled_zoo_count,expanded_zoo_count,roster_source,roster_version,roster_sha256,zoo_id,slug,name,website,country_code,language,region,city,groups,enabled,completion_classification,completion_category,source_status,status,status_raw,result_issue,zoo_result_count,official_site,news_source_url,source,adapter,adapter_kind,http_status,configured_sources,registered_sources,source_article_associations,unique_article_count,article_count,discovered,fetched,parsed,stored,inserted,updated,failed,errors,duplicate_filtered,already_known,warning_count,quality_codes,failure_classes,external_limited,latest_date,latest_news_date,duration_ms,wall_duration_ms,error_category,summary,error_summary,latest_errors,run_status,adapter_changes,relative_change,evidence_path
438deca0118d4d7595b99d2c3f7e2c39,Authoritative Phase0 v0.1 roster,PASS,a0ed994,true,7f22d2c98b5bcb0075471dcfaa3695cd0cab857882a3e90490ccb667106cb52e,true,available,73,73,73,data/zoofan_phase0_zoo_list_v0_1.md,Phase0 v0.1,6c470233559657cc39e91c50ba5c12786c33af05bbe13c95c91b317ff76d63dd,zooparc-de-beauval,zooparc-de-beauval,ZooParc de Beauval,https://www.zoobeauval.com/en/,FR,en,,Saint-Aignan,core30;europe_top10,true,ROBOTS_DISALLOWED,robots_disallowed,robots_disallowed,error,failed,,1,https://www.zoobeauval.com/en/,https://actus.zoobeauval.com/en/;https://actus.zoobeauval.com/sitemap_index.xml;https://www.zoobeauval.com/en/press/press-releases;https://www.zoobeauval.com/sitemap.xml;https://actus.zoobeauval.com/,https://actus.zoobeauval.com/en/;https://actus.zoobeauval.com/sitemap_index.xml;https://www.zoobeauval.com/en/press/press-releases;https://www.zoobeauval.com/sitemap.xml;https://actus.zoobeauval.com/,archive;registry_only;sitemap,archive;registry_only;sitemap,,5,5,0,0,0,0,0,0,0,0,0,2,2,0,0,3,source_error,robots_disallowed,true,,,310,136943,robots_disallowed,robots_disallowed: robots.txt rule has no user-agent at https://actus.zoobeauval.com/robots.txt; robots_disallowed: robots.txt rule has no user-agent at https://www.zoobeauval.com/robots.txt,robots_disallowed: robots.txt rule has no user-agent at https://actus.zoobeauval.com/robots.txt; robots_disallowed: robots.txt rule has no user-agent at https://www.zoobeauval.com/robots.txt; robots.txt rule has no user-agent at https://actus.zoobeauval.com/robots.txt; robots.txt rule has no user-agent at https://www.zoobeauval.com/robots.txt,robots_disallowed: robots.txt rule has no user-agent at https://actus.zoobeauval.com/robots.txt; robots_disallowed: robots.txt rule has no user-agent at https://www.zoobeauval.com/robots.txt;robots.txt rule has no user-agent at https://actus.zoobeauval.com/robots.txt;robots.txt rule has no user-agent at https://www.zoobeauval.com/robots.txt,failed,"{""added_sources"":[""aachener-tierpark-euregiozoo-news-rss"",""affen-und-vogelpark-eckenhagen-news-rss"",""allwetterzoo-muenster-news"",""biotopwildpark-anholter-schweiz-registry"",""core-europe-chester-zoo-sitemap-reject-noncanonical"",""core-europe-diergaarde-blijdorp-media-nl-fallback"",""core-europe-tiergarten-schonbrunn-news-en-sparse"",""core-europe-zoo-zurich-zoonews-en-sparse"",""core-europe-zooparc-de-beauval-actus-fr-fallback"",""core-europe-zooparc-de-beauval-main-sitemap-health"",""core-europe-zooparc-de-beauval-sitemap-actus-en"",""core-europe-zsl-london-zoo-blog-blocked"",""core-europe-zsl-london-zoo-news-blocked"",""core-europe-zsl-london-zoo-sitemap-blocked"",""gruener-zoo-wuppertal-news"",""heimat-tierpark-olderdissen-news"",""hertenspoor-news-rss"",""hochwildpark-rheinland-news-rss"",""kasteelpark-born-news-archive"",""mondo-verde-news-rss"",""national-zoological-garden-rss"",""national-zoological-garden-wp-api"",""naturwildpark-granat-news-rss"",""safariland-stukenbrock-press"",""sao-paulo-zoo-press-api"",""sao-paulo-zoo-press-page"",""sea-life-oberhausen-press"",""singapore-zoo-mandai-media-api"",""singapore-zoo-mandai-media-index"",""singapore-zoo-mandai-media-sitemap"",""smithsonians-national-zoo-current-news"",""smithsonians-national-zoo-historical-archive"",""taipei-zoo-press-archive"",""taipei-zoo-press-json"",""taipei-zoo-press-rss"",""taipei-zoo-press-xml"",""taipei-zoo-sitemap-health"",""taman-indonesia-news-rss-unsupported"",""taronga-zoo-sydney-article-api"",""taronga-zoo-sydney-news-sitemap"",""ten-kates-dierenpark-news-rss"",""terrazoo-rheinberg-news-rss"",""tiergarten-kleve-news-rss"",""tiergarten-moenchengladbach-news-rss"",""tiergehege-kaisergarten-news-rss"",""toronto-zoo-press-2026"",""ueno-zoo-news-ja"",""wildpark-grafenberg-registry"",""wildwald-vosswinkel-news"",""zoo-dortmund-news"",""zoo-duisburg-news"",""zoo-im-brueckenkopfpark-registry"",""zoo-krefeld-news""],""available"":true,""changes"":{""archive"":12,""atom"":0,""custom_adapter"":0,""json_api"":5,""registry_only"":3,""rss"":6,""sitemap"":6,""unsupported"":21},""evidence_complete"":false,""kind_changed_sources"":[],""reason"":""previous source adapter evidence is incomplete"",""removed_sources"":[],""source_changes"":{""aachener-tierpark-euregiozoo-news-rss"":{""current"":""unsupported"",""previous"":null},""affen-und-vogelpark-eckenhagen-news-rss"":{""current"":""unsupported"",""previous"":null},""allwetterzoo-muenster-news"":{""current"":""unsupported"",""previous"":null},""biotopwildpark-anholter-schweiz-registry"":{""current"":""unsupported"",""previous"":null},""core-europe-chester-zoo-sitemap-reject-noncanonical"":{""current"":""sitemap"",""previous"":null},""core-europe-diergaarde-blijdorp-media-nl-fallback"":{""current"":""archive"",""previous"":null},""core-europe-tiergarten-schonbrunn-news-en-sparse"":{""current"":""archive"",""previous"":null},""core-europe-zoo-zurich-zoonews-en-sparse"":{""current"":""archive"",""previous"":null},""core-europe-zooparc-de-beauval-actus-fr-fallback"":{""current"":""archive"",""previous"":null},""core-europe-zooparc-de-beauval-main-sitemap-health"":{""current"":""sitemap"",""previous"":null},""core-europe-zooparc-de-beauval-sitemap-actus-en"":{""current"":""sitemap"",""previous"":null},""core-europe-zsl-london-zoo-blog-blocked"":{""current"":""archive"",""previous"":null},""core-europe-zsl-london-zoo-news-blocked"":{""current"":""archive"",""previous"":null},""core-europe-zsl-london-zoo-sitemap-blocked"":{""current"":""sitemap"",""previous"":null},""gruener-zoo-wuppertal-news"":{""current"":""unsupported"",""previous"":null},""heimat-tierpark-olderdissen-news"":{""current"":""unsupported"",""previous"":null},""hertenspoor-news-rss"":{""current"":""rss"",""previous"":null},""hochwildpark-rheinland-news-rss"":{""current"":""unsupported"",""previous"":null},""kasteelpark-born-news-archive"":{""current"":""archive"",""previous"":null},""mondo-verde-news-rss"":{""current"":""rss"",""previous"":null},""national-zoological-garden-rss"":{""current"":""rss"",""previous"":null},""national-zoological-garden-wp-api"":{""current"":""json_api"",""previous"":null},""naturwildpark-granat-news-rss"":{""current"":""unsupported"",""previous"":null},""safariland-stukenbrock-press"":{""current"":""unsupported"",""previous"":null},""sao-paulo-zoo-press-api"":{""current"":""json_api"",""previous"":null},""sao-paulo-zoo-press-page"":{""current"":""registry_only"",""previous"":null},""sea-life-oberhausen-press"":{""current"":""unsupported"",""previous"":null},""singapore-zoo-mandai-media-api"":{""current"":""json_api"",""previous"":null},""singapore-zoo-mandai-media-index"":{""current"":""registry_only"",""previous"":null},""singapore-zoo-mandai-media-sitemap"":{""current"":""sitemap"",""previous"":null},""smithsonians-national-zoo-current-news"":{""current"":""archive"",""previous"":null},""smithsonians-national-zoo-historical-archive"":{""current"":""archive"",""previous"":null},""taipei-zoo-press-archive"":{""current"":""archive"",""previous"":null},""taipei-zoo-press-json"":{""current"":""json_api"",""previous"":null},""taipei-zoo-press-rss"":{""current"":""rss"",""previous"":null},""taipei-zoo-press-xml"":{""current"":""unsupported"",""previous"":null},""taipei-zoo-sitemap-health"":{""current"":""registry_only"",""previous"":null},""taman-indonesia-news-rss-unsupported"":{""current"":""rss"",""previous"":null},""taronga-zoo-sydney-article-api"":{""current"":""json_api"",""previous"":null},""taronga-zoo-sydney-news-sitemap"":{""current"":""sitemap"",""previous"":null},""ten-kates-dierenpark-news-rss"":{""current"":""rss"",""previous"":null},""terrazoo-rheinberg-news-rss"":{""current"":""unsupported"",""previous"":null},""tiergarten-kleve-news-rss"":{""current"":""unsupported"",""previous"":null},""tiergarten-moenchengladbach-news-rss"":{""current"":""unsupported"",""previous"":null},""tiergehege-kaisergarten-news-rss"":{""current"":""unsupported"",""previous"":null},""toronto-zoo-press-2026"":{""current"":""archive"",""previous"":null},""ueno-zoo-news-ja"":{""current"":""archive"",""previous"":null},""wildpark-grafenberg-registry"":{""current"":""unsupported"",""previous"":null},""wildwald-vosswinkel-news"":{""current"":""unsupported"",""previous"":null},""zoo-dortmund-news"":{""current"":""unsupported"",""previous"":null},""zoo-duisburg-news"":{""current"":""unsupported"",""previous"":null},""zoo-im-brueckenkopfpark-registry"":{""current"":""unsupported"",""previous"":null},""zoo-krefeld-news"":{""current"":""unsupported"",""previous"":null}},""unknown_current_sources"":[""aachener-tierpark-euregiozoo-news-rss"",""affen-und-vogelpark-eckenhagen-news-rss"",""allwetterzoo-muenster-news"",""biotopwildpark-anholter-schweiz-registry"",""core-europe-chester-zoo-sitemap-reject-noncanonical"",""core-europe-diergaarde-blijdorp-media-nl-fallback"",""core-europe-tiergarten-schonbrunn-news-en-sparse"",""core-europe-zoo-zurich-zoonews-en-sparse"",""core-europe-zooparc-de-beauval-actus-fr-fallback"",""core-europe-zooparc-de-beauval-main-sitemap-health"",""core-europe-zooparc-de-beauval-sitemap-actus-en"",""core-europe-zsl-london-zoo-blog-blocked"",""core-europe-zsl-london-zoo-news-blocked"",""core-europe-zsl-london-zoo-sitemap-blocked"",""gruener-zoo-wuppertal-news"",""heimat-tierpark-olderdissen-news"",""hertenspoor-news-rss"",""hochwildpark-rheinland-news-rss"",""kasteelpark-born-news-archive"",""mondo-verde-news-rss"",""national-zoological-garden-rss"",""national-zoological-garden-wp-api"",""naturwildpark-granat-news-rss"",""safariland-stukenbrock-press"",""sao-paulo-zoo-press-api"",""sao-paulo-zoo-press-page"",""sea-life-oberhausen-press"",""singapore-zoo-mandai-media-api"",""singapore-zoo-mandai-media-index"",""singapore-zoo-mandai-media-sitemap"",""smithsonians-national-zoo-current-news"",""smithsonians-national-zoo-historical-archive"",""taipei-zoo-press-archive"",""taipei-zoo-press-json"",""taipei-zoo-press-rss"",""taipei-zoo-press-xml"",""taipei-zoo-sitemap-health"",""taman-indonesia-news-rss-unsupported"",""taronga-zoo-sydney-article-api"",""taronga-zoo-sydney-news-sitemap"",""ten-kates-dierenpark-news-rss"",""terrazoo-rheinberg-news-rss"",""tiergarten-kleve-news-rss"",""tiergarten-moenchengladbach-news-rss"",""tiergehege-kaisergarten-news-rss"",""toronto-zoo-press-2026"",""ueno-zoo-news-ja"",""wildpark-grafenberg-registry"",""wildwald-vosswinkel-news"",""zoo-dortmund-news"",""zoo-duisburg-news"",""zoo-im-brueckenkopfpark-registry"",""zoo-krefeld-news""],""unknown_previous_sources"":[]}","{""available"":true,""counts"":{""discovered"":0,""duplicate_filtered"":15,""failed"":-13,""inserted"":-260,""parsed"":-250,""updated"":-15},""previous_run_id"":""b802de8888c545da9769c87ce2bb6db0"",""reason"":null}",sqlite://zoos/zooparc-de-beauval
438deca0118d4d7595b99d2c3f7e2c39,Authoritative Phase0 v0.1 roster,PASS,a0ed994,true,7f22d2c98b5bcb0075471dcfaa3695cd0cab857882a3e90490ccb667106cb52e,true,available,73,73,73,data/zoofan_phase0_zoo_list_v0_1.md,Phase0 v0.1,6c470233559657cc39e91c50ba5c12786c33af05bbe13c95c91b317ff76d63dd,bird-park-de-lorkeershoeve,bird-park-de-lorkeershoeve,Bird Park De Lorkeershoeve,https://www.vogelparkdelorkeershoeve.nl/,NL,nl,,,dutch_border;regional_lab,true,ROBOTS_DISALLOWED,robots_disallowed,robots_disallowed,error,failed,,1,https://www.vogelparkdelorkeershoeve.nl/,https://www.vogelparkdelorkeershoeve.nl/nieuws.html,https://www.vogelparkdelorkeershoeve.nl/nieuws.html,registry_only,registry_only,,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,source_error,robots_disallowed,true,,,71,136943,robots_disallowed,robots_disallowed: robots.txt returned HTTP 404 for https://www.vogelparkdelorkeershoeve.nl/,robots_disallowed: robots.txt returned HTTP 404 for https://www.vogelparkdelorkeershoeve.nl/; robots.txt returned HTTP 404 for https://www.vogelparkdelorkeershoeve.nl/,robots_disallowed: robots.txt returned HTTP 404 for https://www.vogelparkdelorkeershoeve.nl/;robots.txt returned HTTP 404 for https://www.vogelparkdelorkeershoeve.nl/,failed,"{""added_sources"":[""aachener-tierpark-euregiozoo-news-rss"",""affen-und-vogelpark-eckenhagen-news-rss"",""allwetterzoo-muenster-news"",""biotopwildpark-anholter-schweiz-registry"",""core-europe-chester-zoo-sitemap-reject-noncanonical"",""core-europe-diergaarde-blijdorp-media-nl-fallback"",""core-europe-tiergarten-schonbrunn-news-en-sparse"",""core-europe-zoo-zurich-zoonews-en-sparse"",""core-europe-zooparc-de-beauval-actus-fr-fallback"",""core-europe-zooparc-de-beauval-main-sitemap-health"",""core-europe-zooparc-de-beauval-sitemap-actus-en"",""core-europe-zsl-london-zoo-blog-blocked"",""core-europe-zsl-london-zoo-news-blocked"",""core-europe-zsl-london-zoo-sitemap-blocked"",""gruener-zoo-wuppertal-news"",""heimat-tierpark-olderdissen-news"",""hertenspoor-news-rss"",""hochwildpark-rheinland-news-rss"",""kasteelpark-born-news-archive"",""mondo-verde-news-rss"",""national-zoological-garden-rss"",""national-zoological-garden-wp-api"",""naturwildpark-granat-news-rss"",""safariland-stukenbrock-press"",""sao-paulo-zoo-press-api"",""sao-paulo-zoo-press-page"",""sea-life-oberhausen-press"",""singapore-zoo-mandai-media-api"",""singapore-zoo-mandai-media-index"",""singapore-zoo-mandai-media-sitemap"",""smithsonians-national-zoo-current-news"",""smithsonians-national-zoo-historical-archive"",""taipei-zoo-press-archive"",""taipei-zoo-press-json"",""taipei-zoo-press-rss"",""taipei-zoo-press-xml"",""taipei-zoo-sitemap-health"",""taman-indonesia-news-rss-unsupported"",""taronga-zoo-sydney-article-api"",""taronga-zoo-sydney-news-sitemap"",""ten-kates-dierenpark-news-rss"",""terrazoo-rheinberg-news-rss"",""tiergarten-kleve-news-rss"",""tiergarten-moenchengladbach-news-rss"",""tiergehege-kaisergarten-news-rss"",""toronto-zoo-press-2026"",""ueno-zoo-news-ja"",""wildpark-grafenberg-registry"",""wildwald-vosswinkel-news"",""zoo-dortmund-news"",""zoo-duisburg-news"",""zoo-im-brueckenkopfpark-registry"",""zoo-krefeld-news""],""available"":true,""changes"":{""archive"":12,""atom"":0,""custom_adapter"":0,""json_api"":5,""registry_only"":3,""rss"":6,""sitemap"":6,""unsupported"":21},""evidence_complete"":false,""kind_changed_sources"":[],""reason"":""previous source adapter evidence is incomplete"",""removed_sources"":[],""source_changes"":{""aachener-tierpark-euregiozoo-news-rss"":{""current"":""unsupported"",""previous"":null},""affen-und-vogelpark-eckenhagen-news-rss"":{""current"":""unsupported"",""previous"":null},""allwetterzoo-muenster-news"":{""current"":""unsupported"",""previous"":null},""biotopwildpark-anholter-schweiz-registry"":{""current"":""unsupported"",""previous"":null},""core-europe-chester-zoo-sitemap-reject-noncanonical"":{""current"":""sitemap"",""previous"":null},""core-europe-diergaarde-blijdorp-media-nl-fallback"":{""current"":""archive"",""previous"":null},""core-europe-tiergarten-schonbrunn-news-en-sparse"":{""current"":""archive"",""previous"":null},""core-europe-zoo-zurich-zoonews-en-sparse"":{""current"":""archive"",""previous"":null},""core-europe-zooparc-de-beauval-actus-fr-fallback"":{""current"":""archive"",""previous"":null},""core-europe-zooparc-de-beauval-main-sitemap-health"":{""current"":""sitemap"",""previous"":null},""core-europe-zooparc-de-beauval-sitemap-actus-en"":{""current"":""sitemap"",""previous"":null},""core-europe-zsl-london-zoo-blog-blocked"":{""current"":""archive"",""previous"":null},""core-europe-zsl-london-zoo-news-blocked"":{""current"":""archive"",""previous"":null},""core-europe-zsl-london-zoo-sitemap-blocked"":{""current"":""sitemap"",""previous"":null},""gruener-zoo-wuppertal-news"":{""current"":""unsupported"",""previous"":null},""heimat-tierpark-olderdissen-news"":{""current"":""unsupported"",""previous"":null},""hertenspoor-news-rss"":{""current"":""rss"",""previous"":null},""hochwildpark-rheinland-news-rss"":{""current"":""unsupported"",""previous"":null},""kasteelpark-born-news-archive"":{""current"":""archive"",""previous"":null},""mondo-verde-news-rss"":{""current"":""rss"",""previous"":null},""national-zoological-garden-rss"":{""current"":""rss"",""previous"":null},""national-zoological-garden-wp-api"":{""current"":""json_api"",""previous"":null},""naturwildpark-granat-news-rss"":{""current"":""unsupported"",""previous"":null},""safariland-stukenbrock-press"":{""current"":""unsupported"",""previous"":null},""sao-paulo-zoo-press-api"":{""current"":""json_api"",""previous"":null},""sao-paulo-zoo-press-page"":{""current"":""registry_only"",""previous"":null},""sea-life-oberhausen-press"":{""current"":""unsupported"",""previous"":null},""singapore-zoo-mandai-media-api"":{""current"":""json_api"",""previous"":null},""singapore-zoo-mandai-media-index"":{""current"":""registry_only"",""previous"":null},""singapore-zoo-mandai-media-sitemap"":{""current"":""sitemap"",""previous"":null},""smithsonians-national-zoo-current-news"":{""current"":""archive"",""previous"":null},""smithsonians-national-zoo-historical-archive"":{""current"":""archive"",""previous"":null},""taipei-zoo-press-archive"":{""current"":""archive"",""previous"":null},""taipei-zoo-press-json"":{""current"":""json_api"",""previous"":null},""taipei-zoo-press-rss"":{""current"":""rss"",""previous"":null},""taipei-zoo-press-xml"":{""current"":""unsupported"",""previous"":null},""taipei-zoo-sitemap-health"":{""current"":""registry_only"",""previous"":null},""taman-indonesia-news-rss-unsupported"":{""current"":""rss"",""previous"":null},""taronga-zoo-sydney-article-api"":{""current"":""json_api"",""previous"":null},""taronga-zoo-sydney-news-sitemap"":{""current"":""sitemap"",""previous"":null},""ten-kates-dierenpark-news-rss"":{""current"":""rss"",""previous"":null},""terrazoo-rheinberg-news-rss"":{""current"":""unsupported"",""previous"":null},""tiergarten-kleve-news-rss"":{""current"":""unsupported"",""previous"":null},""tiergarten-moenchengladbach-news-rss"":{""current"":""unsupported"",""previous"":null},""tiergehege-kaisergarten-news-rss"":{""current"":""unsupported"",""previous"":null},""toronto-zoo-press-2026"":{""current"":""archive"",""previous"":null},""ueno-zoo-news-ja"":{""current"":""archive"",""previous"":null},""wildpark-grafenberg-registry"":{""current"":""unsupported"",""previous"":null},""wildwald-vosswinkel-news"":{""current"":""unsupported"",""previous"":null},""zoo-dortmund-news"":{""current"":""unsupported"",""previous"":null},""zoo-duisburg-news"":{""current"":""unsupported"",""previous"":null},""zoo-im-brueckenkopfpark-registry"":{""current"":""unsupported"",""previous"":null},""zoo-krefeld-news"":{""current"":""unsupported"",""previous"":null}},""unknown_current_sources"":[""aachener-tierpark-euregiozoo-news-rss"",""affen-und-vogelpark-eckenhagen-news-rss"",""allwetterzoo-muenster-news"",""biotopwildpark-anholter-schweiz-registry"",""core-europe-chester-zoo-sitemap-reject-noncanonical"",""core-europe-diergaarde-blijdorp-media-nl-fallback"",""core-europe-tiergarten-schonbrunn-news-en-sparse"",""core-europe-zoo-zurich-zoonews-en-sparse"",""core-europe-zooparc-de-beauval-actus-fr-fallback"",""core-europe-zooparc-de-beauval-main-sitemap-health"",""core-europe-zooparc-de-beauval-sitemap-actus-en"",""core-europe-zsl-london-zoo-blog-blocked"",""core-europe-zsl-london-zoo-news-blocked"",""core-europe-zsl-london-zoo-sitemap-blocked"",""gruener-zoo-wuppertal-news"",""heimat-tierpark-olderdissen-news"",""hertenspoor-news-rss"",""hochwildpark-rheinland-news-rss"",""kasteelpark-born-news-archive"",""mondo-verde-news-rss"",""national-zoological-garden-rss"",""national-zoological-garden-wp-api"",""naturwildpark-granat-news-rss"",""safariland-stukenbrock-press"",""sao-paulo-zoo-press-api"",""sao-paulo-zoo-press-page"",""sea-life-oberhausen-press"",""singapore-zoo-mandai-media-api"",""singapore-zoo-mandai-media-index"",""singapore-zoo-mandai-media-sitemap"",""smithsonians-national-zoo-current-news"",""smithsonians-national-zoo-historical-archive"",""taipei-zoo-press-archive"",""taipei-zoo-press-json"",""taipei-zoo-press-rss"",""taipei-zoo-press-xml"",""taipei-zoo-sitemap-health"",""taman-indonesia-news-rss-unsupported"",""taronga-zoo-sydney-article-api"",""taronga-zoo-sydney-news-sitemap"",""ten-kates-dierenpark-news-rss"",""terrazoo-rheinberg-news-rss"",""tiergarten-kleve-news-rss"",""tiergarten-moenchengladbach-news-rss"",""tiergehege-kaisergarten-news-rss"",""toronto-zoo-press-2026"",""ueno-zoo-news-ja"",""wildpark-grafenberg-registry"",""wildwald-vosswinkel-news"",""zoo-dortmund-news"",""zoo-duisburg-news"",""zoo-im-brueckenkopfpark-registry"",""zoo-krefeld-news""],""unknown_previous_sources"":[]}","{""available"":true,""counts"":{""discovered"":0,""duplicate_filtered"":15,""failed"":-13,""inserted"":-260,""parsed"":-250,""updated"":-15},""previous_run_id"":""b802de8888c545da9769c87ce2bb6db0"",""reason"":null}",sqlite://zoos/bird-park-de-lorkeershoeve
